Product Name;Variations;Rating;Username;Date;Review
Ihome Meja Belajar 120cm Meja kantor Meja komputer Meja Kamar Tidur Sederhana Dengan Rak Buku Table Computer Table Meja rias Meja Kerja;Variasi: Putih 2layer/120CM;3;ahmedtirta;15/12/2023;nyaris bagus.tapi sangat disayangkan kelengkapan bautnya tidak ada sehingga harus beli sendiri.Penjual slow respon
IH [Garansi Sepuluh Tahun]Meja Kerja Meja Kantor Meja  belajar Meja kamar;Variasi: 👍A：Putih-80cm;1;ainuncantiklol;24/12/2023;Ngemas nya asal asalan bgtttt ampe kardus nya nge buka gituuu pas om kurir ngangkat jatoh penyokkkk😭😭😭arghhhhh 😭💔💔🩵
140cm Meja TV kayu TV SERBAGUNA Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Murah Tv Rak;Variasi: 👍Putih120*30*38cm;1;ajid_zamrun;20/12/2023;TIDAK SESUAI WARNA PESAN YANG PUTIH DATENG WARNA LAIN
IH Kursi Lipat Portable Kursi Belajar Lipat Kursi Kantor Lipat Kursi Makan Lipat Kursi Kerja outdoor;Variasi: Abu-Abu;2;akbarfrodo;11/09/2023;Busa dudukan & sandaran setipis kardus mie instan
Ihome Kursi Belajar Kursi Cafe Kursi Kerja Kursi Taman Kursi Bar Kursi Makan Minimalis Bangku Makan Kursi Eames;Variasi: C：Hitam;2;akhundarkwiz;10/12/2023;Pesen ny yg ada busanya malah dtg yg biasa
Ihome Meja Belajar 120cm Meja kantor Meja komputer Meja Kamar Tidur Sederhana Dengan Rak Buku Table Computer Table Meja rias Meja Kerja;Variasi: Putih 2layer/120CM;3;aldiva1204;16/12/2023;ada lecet dan mejanya goyang
IH Rak Besi Siku 5 susun Rak gudang Serbaguna Rak Aquarium 120x40x180CM;Variasi: 👍5L（60*30*180）⬜;2;alfiancpm;31/12/2023;Ga recommended, masangnya ga segampang yg dibayangkan. Malah ga kepakai punya saya. Peralatan ga lengkap. Udah chat penjual no respon. Terima kasih
IH Rak Buku Rak Kayu Serbaguna Mini Portable Kayu Kuat dan Kokoh Minimalis Rak Rak Serbaguna Minimalis  Serbaguna Rak buku;Variasi: Kayu 72*35*15cm;1;alfirdakirana;25/11/2023;Baru dateng ga ada sekrupnya, udah di cht tokonya bilang mau dikirim ternyata dikirim k alamat salah, baranganya ga nyampek, aku cht lagi di kasi resi tapi pas d cek nama di resinya bkn nama aku, pusing bgt ini barang mau di apain, emang si harganya ga begitu mahal tapi aku nyari duit segitu susah tau g, d tanyain bilang jgn khawatir” mulu tapi barang g nyampek  nyesel bgt beli di toko ini aku kira karna penjualannya paling banyak bakal amanah ternyata begini
IH Lemari Laci Kayu Laci Susun 5 Laci-1 Pintu lemari pakaian Laci Minimalis Serbaguna Drawerd laci;Variasi: 👍4Laci(76*40*83CM);3;alifadanti;30/12/2023;Suamiku sampe mikir keras buat ngerakit nya. Prosedur pemasangat kurang rinci terus pas udah jadi ternyata rak laci atas nya ada yang engga presisi haduh gimana sih mana bangak yang ngebuk stiker nya. Jne cargo lama banget ngirimnya udah sampe kota tujuan ga dikirim2 ke rumah
140cm Meja TV kayu TV SERBAGUNA Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Murah Tv Rak;Variasi: 👍Putih120*30*38cm;1;alifahevida99;18/12/2023;ADMIN LAMA RESPON, SEKALI NYA RESPON EH BOT TERNYATA. GAK LAGI2 ORDER DISINI MAKASIH. GAK SAYA SELESAIKAN RAKITNYA BADMOOD. NUNGGU MOOD BAGUS
Ihome Meja belajar Meja kerja Meja Tulis Meja Belajar dengan Rak Buku Meja komputer meja desktop rumah meja tulis sederhana Meja kantor;Variasi: 👍Putih 120*50*111cm;3;alkesjatim19;16/12/2023;papan meja pecah . tidak ada panduan pemasangan
IH Meja lipat portabel Meja Belajar Meja kantor besi Meja Pelatihan Serbaguna;Variasi: 120*60CM—（2L）Putih;1;alona7789;27/12/2023;Kok gak lengkap dengan baut2 nya aih apaan ini
Ihome Kursi Belajar Kursi Cafe Kursi Kerja Kursi Taman Kursi Bar Kursi Makan Minimalis Bangku Makan Kursi Eames;Variasi: C：Putih;1;alvigusti45;26/11/2023;Kaki yg dikirim salah bukan 1 set chat admin tidak di respon.
Ihome Meja Nakas Meja Samping Kamar Tidur Minimalis bedside table;Variasi: A：Kuning（43*30*48）;2;alyazenytakenesei;17/10/2023;Kecewa ... gimana caranya mau di rakit kalau ada yg rusak atau patah kayak gini
IH Stand Hanger Kayu/Gantungan Berdiri/Gantungan Baju/Rack Gantungan Tas Dan Topi Multifungsi/Coat Rack 8 hook;Variasi: Cokelat.;1;amara.snack;22/11/2023;Tidak amanah, order 2 produk yg dikirim hanya 1 produk. Tidak ada balasan sama sekali dari penjual. Dikirim dr 2 gudang tp resi cmn 1 detail 2 produk. Gak amanah sama sekali
IH  Kursi Makan Kayu Kursi Belajar Kursi Tanduk Kursi Kantor Kursi Cafe Kursi Bar Kursi Taman;Variasi: Hitam;2;amidama80;22/10/2023;ok
140cm Meja TV kayu TV SERBAGUNA Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Murah Tv Rak;Variasi: 👍Putih120*30*38cm;2;amienjutekz;21/12/2023;Kalo barang yg di minta tidak ada harusnya penjual ngomong,ini mah asal ngirim, di kira seneng apa? Minta warna putih dikirim warna hitam, pengiriman sangat lama di pusat penyortiran melebihi batas estimasi. Bener2 kacau pelayanannya!! Bagi yg mau beli di toko ini lebih baik pikir pikir lg..
Ihome Meja Belajar/ 120cmMeja kantor/Meja komputer/Meja Kamar Tidur Sederhana Dengan Rak Buku/Table/Computer Table/Meja rias/Meja Kerja;Variasi: Cokelat 2layer/100CM;2;amiraluthfia;15/08/2023;pesen coklat yang dateng putih, payah
IH Meja Belajar 120cm Meja Kantor Meja Komputer Meja Kerja Meja Kamar Meja Rias;Variasi: Putih 2 layer/80CM;3;amma.rbnt;15/12/2023;ada 2 lecet2
IH Kursi lipat Serbaguna Kursi luar ruangan Kursi makan Murah Kursi Lipat Portable;Variasi: Putih;2;anahsandex202;03/12/2023;Minta putih dikirim lain
140cm Meja TV kayu TV SERBAGUNA Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Murah Tv Rak;Variasi: Kuning140*30*38cm;3;anamardiana536;16/12/2023;Maaf saya baru kasih ulasan. Saya kecawa Karna bagian kaki lemari nya cuman ada 4 harusnya 5 😔 jadi agak monoyot gtu lemari nya jadi kurang cantik kurang tegak gtu 🥲 trus saya tambahin kaki nya pake kayu yg bekas supaya gk monoyot gtu. Kalau yg atas nya agak monoyot ya kurang kuat gtu s kayu nya. Tapi sbelum nya th makasii smoga kedepannnya amanah ya🙏
IH Meja Kantor Besi 140CM Meja Makan Minimalis Meja Belajar Meja Kerja Meja komputer Meja;Variasi: 100CM-Kuning;2;anangsalman;16/07/2023;Awalnya kurang yakin tpi akhirnya jadi beli. Pengiriman lewat cargo, sama seperti kebanyakan bagian sudut pada penyok dan bautnya kurang satu. Bautnya bercecer dimana² kayaknya ada plastik tersendiri buat bautnya tpi rusak. Dan cara pemasangannya gampang banget, dikasih obeng juga. Kalo ada buku panduannya bisa lebih efektif. Untuk kekuatannya agak kurang, karena masih goyang.besi holo yg dipakai cukup tebal. Semoga awet.
IH Kursi Lipat Portable Kursi Belajar Lipat Kursi Kantor Lipat Kursi Makan Lipat Kursi Kerja outdoor;Variasi: A：Hitam;1;and12345p;02/12/2023;Busanya Tipisss Serasa duduk di lantaiiiii
IH Kursi lipat Serbaguna Kursi luar ruangan Kursi makan Murah Kursi Lipat Portable;Variasi: Hitam;3;andhikadp14;27/12/2023;Dengan harga segitu lumayan, namun tidak tau qualitasnya karena finishing nya kurang bagus.
IH Rak Sepatu Susun Puff Duduk Rak Sepatu Sofa Lemari Sepatu Kayu Minimalis Lemari Sepatu Dengan Dudukan Sofa;Variasi: A（100CM）Putih;2;andiko.beungu;07/10/2023;Accesoris nya cuma baut baut aja sama reklaining nya...jadi bingung ngerakit nya tapi akhir nya bisa terpasang meski pengiriman nya lama
IH Stand Hanger Kayu/Gantungan Berdiri/Gantungan Baju/Rack Gantungan Tas Dan Topi Multifungsi/Coat Rack 8 hook;Variasi: Kuning.;2;andinanindya23;27/11/2023;Pengiriman lamaaaa karena katanya ada di gudang yg terpisah sama barang yg 1 lagi kupesan. Udah mah dikirimnya lama, pas nyampe barangnya salah😮‍💨 bukan cuma salah warna atau tipe aja ya, tp yg dikirim bener2 beda sama yg kupesan.
IH 180cm Kasur lantai Tebal10cm/Kasur gender/Matras Kasur Single/Queen/King Velvet Soft Tilammurah foldable Mattress Floor;Variasi: 5CM（60*120）-Cokelat;1;andinnakenici;21/11/2023;bantal kaga dikirim, di chat no respond
Ihome Meja Komputer 140cm Meja Gaming Meja Kerja meja PC Meja Belajar meja Laptop Meja kantor Minimalis;Variasi: B：120CM Hitam;2;andry.kha;07/09/2023;Padahal pake proteksi furniture..masih aja ada lecet nya Besi penyangga kurang 1..
IH 【Menahan berat 1000KG】Rak Besi Siku Kokoh 40x120x200cm Rak Gudang Serbaguna Besi 100%;Variasi: 5L(120x40×200)Besi⬛;3;andy_soled;11/12/2023;Barang sesuai descripsi. Packing kurang aman, barang banyak penyok. Chat aktif hanya mesin penjawab
kursi Belajar/Kursi rias/Kursi makan/kursi Cafe/Kursi kerja/kursi Makan/Kursi minimalis/kursi Taman;Variasi: Hitam;1;anggerrefanggatriyan;24/12/2023;Sobek kok dikirim ?
IH Rak Baju Celana Dengan 4 Roda/Gantungan Baju Celanan/Rak Gantung Baju Kayu/Stand Hanger Double;Variasi: 100CM;3;anggiagina;29/12/2023;Lumayan cuma ringkih si jangan dipake buat baju bahan yang tebel & berat
140cm Meja TV kayu TV SERBAGUNA Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Murah Tv Rak;Variasi: 👍Kuning140*30*38cm;3;anisanurtaqwa;16/12/2023;Alhmdulillah sampai.tidak ada yg rusak..
IH Kursi Cafe Minimalis Kursi Makan Kursi Belajar Kursi Milenial Dining Chair;Variasi: A：Putih;1;annisafaradilla8;27/11/2023;Genap Sebulan pemakaian, nyesel banget. GAK RECOMEND. FIX RUSAK JEBOL. Di pakainya jarang bgt, bahkan di pakai sm yg bbnya cuma 49kg.
IH  Rak Besi Siku Serbaguna Rak Gudang 4susun/5susun Rak Besi Adjustable;Variasi: 👍5L 30*90*180 ⬜;1;annisakarimah8;10/12/2023;Komponen ga lengkap
IH Rak Buku Kayu 6 Susun Rak Penyimpanan Minimalis Rak Susun Rak Buku Portable;Variasi: Kayuhitam6-40*24*180;3;antayyyyy;26/12/2023;Pesan warna kayu hitam yg dateng putih
IH Meja lipat portabel Meja Belajar Meja kantor besi Meja Pelatihan Serbaguna;Variasi: 80*40CM—Kuning;1;antinsup;29/12/2023;KECEWA!!!! Dibatalin karena mau tuker barang tidak bisa katanya sudah dikemas, padahal dari proses pembayaran ke pembatalan hanyab15 menit itu pun posisinya hari minggu malam Sunggu tidak jelas sekali
Ihome Meja Kantor Dengan Laci/140cm meja belajar/Meja komputer/Meja Kerja Minimalis/Computer Table/Meja/Table;Variasi: 140*50*75cm;2;antontimors;22/08/2023;ringkih. ujung meja pada rusak. goyang klo dikasih beban berat rak bawahnya. kapok beli online. mau dibaliki. udh twrlanjur bongkar. ribet ngepak lagi.
IH Rak Sepatu Susun Puff Duduk Rak Sepatu Sofa Lemari Sepatu Kayu Minimalis Lemari Sepatu Dengan Dudukan Sofa;Variasi: B （80CM）Putih;2;anv17;28/09/2023;Berat 60kg 1x duduk langsung ancur, cape2 rakit rapih setengah jam di dudukin langsung jebol. Yah kynya cuman bisa buat sepatu aj gak bisa di dudukin
IH Kursi Plastik Serbaguna Kursi makan Malam Kursi Kantor Kursi Cafe;Variasi: Dril kursi;1;apriantocahyonugroho;29/11/2023;Barang cacat, Kaki kursi gak sama panjangnya, tanya ke seller ga direspons sama sekali, bad service
IH Meja Belajar Minimalis 120X60cm Meja Kerja Modern;Variasi: Putih(100*60*73CM);2;apriliani_imas;06/08/2023;"Maaf ya bintang 3, awalnya kupikir pecah bagian ujung bisa jadi dari ekspedisi yang naro ga hati"" tapi ada pecah lagi disamping pdhl udh pake sterofoam brrti gak dicek ulang sblm kirim. Aturan sih aman krn pake stero+dus+bubble tapiiii bagian ujungnya gak diberi safety jadi resiko benturan masih bisa krn buble nya jg 1 lapis doang. Tolong diperbaiki lg lah aku males retur pasti ribet atau gak bakal direspon"
IH Lemari Laci Kayu Laci Susun 5 Laci-1 Pintu lemari pakaian Laci Minimalis Serbaguna Drawerd laci;Variasi: 👍（4+2）Laci;2;ariesletsoin;23/09/2023;Sudah mengikuti buku panduan, ternyata gak rapih hasilnya. Review nya laci 4+2 trouble
IH Kursi lipat Serbaguna Kursi luar ruangan Kursi makan Murah Kursi Lipat Portable;Variasi: Putih;2;ariesta_eeta;16/10/2023;cat ngelupas, besinya karatan kursinya oglek buat dudukannya juga hampir ngelupas ga recomended.
IH meja Kantor/Meja belaja Sudut dengan Rak Buku/Meja Komputer/Meja Kerjadan Rak Serbaguna Multifungsi/rak buku;Variasi: Kayu140*55*120;2;ariniyulita08;01/07/2023;Meja yg di kasih patah 😣😖
Ihome Meja Belajar 120cm Meja kantor Meja komputer Meja Kamar Tidur Sederhana Dengan Rak Buku Table Computer Table Meja rias Meja Kerja;Variasi: Putih 2 layer/100CM;3;aromasnack5;26/12/2023;Agak kecewa karena tidak dilapis dg bubblewrap, hanya diberi pelindung yang mudah pecah dibagian pojok. Jadi bagian pojok agak rusak.
IH Rak Sepatu Kayu Anti Debu Lemari Sepatu 2 Pintu Rak Sepatu Multifungsi French Walnut;Variasi: 7 Tingkat（2 Pintu）;2;arta28;15/10/2023;Sangat kecewa bahannya tipis krg bgs...ga suka makanya baru ksh penilaian
IH Rak Sepatu Susun Puff Duduk Rak Sepatu Sofa Lemari Sepatu Kayu Minimalis Lemari Sepatu Dengan Dudukan Sofa;Variasi: A（100CM）Cokelat;2;arthauly_;29/07/2023;ada beberapa kayu yg rusak dan retak
Ihome Meja Nakas/Meja Samping Kamar Tidur Minimalis/bedside table;Variasi: B：Putih（37*30*48）;2;arumdyahpangesti;10/08/2023;Salah kirim warna, katanya akan ganti rugi tapi sampai sekarang belum juga ada kepastian.
IH  Kursi Makan Kayu Kursi Belajar Kursi Tanduk Kursi Kantor Kursi Cafe Kursi Bar Kursi Taman;Variasi: Kayu+Putih;2;asad_d2;15/11/2023;Pengiriman lamaaaaa, penjualan tidak komsisten..
IH Stand Hanger Kayu/Gantungan Berdiri/Gantungan Baju/Rack Gantungan Tas Dan Topi Multifungsi/Coat Rack 8 hook;Variasi: Putih.;1;aseprohimi;26/11/2023;Mesen 3 item, rak sepatu, meja, sama stand hunger yang datang cuma 2 item doang, udah 2minggu ga ada kejelasan barang bakal dikirim. Stiap chat bilang sudah terdaftar terdaftar terus dikirim mah kaga.
Ihome Meja belajar Meja kerja Meja Tulis Meja Belajar dengan Rak Buku Meja komputer meja desktop rumah meja tulis sederhana Meja kantor;Variasi: 👍Kuning120*50*111cm;2;asmaullatifa;20/12/2023;"Harusnya kalau memang ada komponen yg gak lengkap bisa konfirmasi dlu. Ini barang perabot yang kudunga berdiri kokoh jadinya goyang"" karena gak ada komponen silang harusnya ada 2, tpi cuman ada 1. Harusnya ada kayu penyangga 2 aku cek di foto pembeli lain, tapi ini dikasih 1 dan yang 1 diganti besi. Respon lambat dan sangat kecewa."
Ihome Meja Nakas Meja Samping Kamar Tidur Minimalis bedside table;Variasi: B：Kuning（37*30*48）;2;asnalee;09/10/2023;Diakhir video, bukti part yg hilang atau gak lengkap Dikirim tanpa melalui QC sepertinya, ada komponen untk kaki meja kurang :( Sudah chat ke seller ktanya mau dikirim, tp blm ad kem resi bukti pengirimannya, semoga aja dikrm beneran. Kalau sdh di krm akn sya gnti bintang 5
140cm Meja TV kayu TV SERBAGUNA Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Murah Tv Rak;Variasi: ✅Putih140*30*38cm;2;asri011;06/10/2023;ada produk cacat,,, tidak ada lubang untuk baut
IH 【Menahan berat 1000KG】Rak Besi Siku Kokoh 40x120x200cm Rak Gudang Serbaguna Besi 100%;Variasi: 5L(120x40×200)Besi⬛;2;astuki;02/09/2023;Paketan sudah sampe Cuma Ada 2 lantai rak yang penyok. Mungkin akibat pengiriman tapi penjual Ramah berusaha untuk mengganti yg Baru.
IH Rak Sepatu Susun Puff Duduk Rak Sepatu Sofa Lemari Sepatu Kayu Minimalis Lemari Sepatu Dengan Dudukan Sofa;Variasi: A（100CM）Cokelat;3;astypurely;09/12/2023;Packinganya kurang baik jd peot2 Tp alhamdulillah msh bisa d rakit semoga aja bisa bertahan
IH Meja lipat portabel Meja Belajar Meja kantor besi Meja Pelatihan Serbaguna;Variasi: 120*60CM—Putih;1;atikamia1986;07/12/2023;barang sampai tidak terjamin keamanan nya.
IH Rak Besi Siku 5 susun Rak gudang Serbaguna Rak Aquarium 120x40x180CM;Variasi: 4L（60*30*150）⬛;1;auliaputrioktavianiyusri;28/12/2023;Sudah banget dipasangnya, kasian kalo yang ga ngerti make peralatan tukang dan sejenisnya, kaya misal IRT atau orang kantoran, bukan tukang.. kek mana itu cara pasangnya, harus diketok2 dulu, dicongkel, terlalu rapat lubangnya.. bahannya jg ga tebel
IH Lemari Laci Kayu/Laci Susun 5 Laci-1 Pintu lemari pakaian/laci Minimalis Serbaguna/Drawerd laci;Variasi: （4+2）Laci;2;aurelia.susanto;01/08/2023;1. Barang sampai dengan selamat, tp setelah dibuka dan dirakit banyak yang bopek2 kaya gini. 2. Instruksi tidak jelas! Hanya 1 lembar dan tidak ada penomoran angka atau alfabet. Sangat membuang2 waktu. 3. Ternyata warna putihnya tidak seputih yang terlihat difoto, putih pudar tidak seperti putih lemari IKEA. 4. Bahan menggunakan serbuk kayu/particle board yang SANGAT AMAT RAPUH! 5. Railing lemari datang tapi semua digabung, makan waktu 30 menit untuk mencari tahu bagaimana cara membuka railing lemari. Tidak ada instruksi jelas. Complain ke seller tapi tidak ditanggapi. Tidak ada permintaan maaf ataupun tanggapan. Jangan mau tertipu dengan label Shopee Mall! Sangat kecewa!!
IH Lemari Laci Kayu Lemari Laci 5 susun Putih Lemari Kabinet Minimalis Lemari Pakaian Serbaguna;Variasi: 4Laci（60*41*89CM);2;aurelia.susanto;01/08/2023;Lemari tidak bisa tertutup rapat padahal semuanya sudah sesuai dengan ukuran dan mengikuti instruksi. Ternyata penghitungan malah sangat tidak sesuai dengan aslinya! Sangat kecewa!
140cm Meja TV kayu TV SERBAGUNA Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Murah Tv Rak;Variasi: ✅Putih140*30*38cm;2;avivahindahp;02/12/2023;Ada beberapa gompalan, dan warnanya dekil
140cm Meja TV kayu TV SERBAGUNA Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Murah Tv Rak;Variasi: ✅Putih140*30*38cm;2;awan0000;03/11/2023;Hanya packing kurang aman / barang tidak lolos qc
IH Meja Kantor Murah  Meja Belajar Anak Meja Laptop 60*28;Variasi: Putih -60*27*68cm;1;axell.azka;18/12/2023;barang tipis mungkin sesuai harga kali yaaa..Buat kurang, papan pun juga kurang Pengen komplen padahal, tp gak ada video buka paketnya Serius deh nyesel belinya
Ihome Meja Belajar 120cm Meja kantor Meja komputer Meja Kamar Tidur Sederhana Dengan Rak Buku Table Computer Table Meja rias Meja Kerja;Variasi: Cokelat 2layer/100CM;2;ayahneymar;05/12/2023;pada bret dan ujungnya hancur
140cm Meja TV kayu TV SERBAGUNA Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Murah Tv Rak;Variasi: ✅Hitam140*30*38cm;1;ayupresiliane;01/12/2023;ga bagus banget kecewa,Jangan beli di toko ini, sangat kecewa banget, minta tuker malah mau di balikin uang kembali 23.000 ga adil banget, kalo mau di balikin dana harusnya full lah, ngambil hak orang, parah tokonya, jangan sampai beli sini lagi, barang ga bagus bangettttttt !!!!!! Hati2 beli di toko ini di kecewain, cukup saya aja yg kecewa semoga yg lainnya ga kena ya..
IH Cermin Gantung Dinding60cm/ - Bathroom Mirror Cermin Aesthetic Minimalis;Variasi: 30*40CM（Persegi）;1;ayusansay;14/12/2023;Kaca sudah rusak engga sesuai  expetasi
IH 120CM Meja Kerja Minimalis Meja Belajar Aesthetic Meja Makan Murah;Variasi: Putih-120CM;1;azkiaputri165;20/12/2023;padahal udh pilih jasa kirim yg mahal tpi ttp aj lemot pengiriman nya
140cm Meja TV kayu TV SERBAGUNA Rak Tv Minimalis Bufet Tv Minimalis Kayu Modern Murah Tv Rak;Variasi: Kuning120*30*38cm;2;azname;23/08/2023;rak tv tidak di kirim, hati hati  toko ini penipu
IH Stand Meja Laptop Adjustable Height Standing Desk Roda Portable Tinggi Lipat Serbaguna Belajar;Variasi: ⬜No Adjust 120*60*75;2;azzzz3277;18/11/2023;Pengiriman lambat, barangnya juga kondisinya begini, parah parah
IH Lemari Laci Kayu Laci Susun 5 Laci-1 Pintu lemari pakaian Laci Minimalis Serbaguna Drawerd laci;Variasi: 👍6 Laci -- 3 Tingka;2;b*****3;22/09/2023;Kecewa sih part nya ada yg patah tapi diganti sih sama penjualnya tp slowrespon nya itu loh yg bikin kecewa 😔
IH Lemari Kabinet Kayu Rak Dapur Bufet Lemari Dapur Serbaguna Lemari Minimalis Rak Penyimpanan;Variasi: 4 Pintu(120*30*83);1;b*****a;06/12/2023;Banyak bagian yg gak ada. beberapa bagian cacat.
IH Cermin Rias LED Dengan Touchscreen  Cermin Rias Bulat 40CM Cermin Minimalis Makeup Mirror;Variasi: Putih 40CM-LED;3;b*****a;22/12/2023;Minta putih dikirim hitam 🙄
IH Meja Laptop Lipat Adjustable dengan Roda Meja Laptop Roda Meja Kerja Adjustable Meja Belajar Portable;Variasi: 2L Putih 80*40*70-90;2;b*****a;15/11/2023;sebenernya tau kok ini murah, tapi build quality nya bener2 jelek entah saya yg dapat barang defect atau gmn. ada part2 yg cacat shg meja tidak bisa digunakan segimana mestinya (gbs naikk turun, gbs pasang bagian atas mejanya). padahal packing & pengiriman sdh oke tapi mejanya… :))) wkwk mungkin bs ditingkatkan ya buat pengecekan barangnya. smg sukses seller.
IH Lemari Pakaian 2 Pintu Lemari Pakaian Kayu Lemari baju Minimalis;Variasi: 2Pintu+2Laci;1;b*****a;06/12/2023;Lemarinya banyak cacat. Penjualnya jg tidak kooperatif. Beli 2 barang yg 1 tidak dikirim. Penjual bikin rumit proses pengajuan komplain
IH meja Kantor/Meja belaja Sudut dengan Rak Buku/Meja Komputer/Meja Kerjadan Rak Serbaguna Multifungsi/rak buku;Variasi: Kayu120*55*120;2;b*****r;27/09/2023;Untuk cara merakitnya lebih di jelaskn lagi, krena ini jadinya aku sewa tukang kena lagi 250k, bahkan tukannya aja kurang paham, dan jadinya aga berbeda
Ihome Rak Microwave Rak Oven  Rak Bumbu Rak Dapur Rak Besi Tempat Penyimpanan Multifungsi Dapur Portable Rak Panci Rak Serbaguna;Variasi: 1 layer-K(Coklat);2;b*****s;02/08/2023;Nunggu barang 1 bulan, barang datang ternyata peyok semua sudut2nya. Konfirmasi ke seller tidak ada tanggapan sama sekali meskipun di chat berkali kali
Ihome Meja Nakas Meja Samping Kamar Tidur Minimalis bedside table;Variasi: A：Putih43*30*48;2;b*****s;22/10/2023;Bushet dahhh udh nunggu 1 bln, brng yg d krm gk lengkap, yg d ikir jg gompel2 dan ad bagian yang kurang, chatblow respon dan seolah2 chat sm robot bahasanya
IH Rak Sepatu Kayu Anti Debu Lemari Sepatu 2 Pintu Rak Sepatu Multifungsi French Walnut;Variasi: 7 Tingkat（3 Pintu）;2;baby.foodsolo88;27/07/2023;Dengan harga segitu seharusnya dapetnya yg lebih bagusan, ini tuh tipis banget. Entah kuat apa enggak ini nanti
